Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   43          Valid   7/8  22/05/13  16:00:04  22/05/13  15:59:39.029    -24.971     23.91623   -106.96763       -29.29     2.0         0.8             0.0        0.00
   44          Valid   7/7  22/05/14  04:00:04  22/05/14  03:59:37.418    -26.582     23.92019   -106.96417       -29.23     1.4         1.0             0.0        0.00
   45          Valid   7/8  22/05/14  16:00:04  22/05/14  15:59:35.680    -28.320     23.91634   -106.96748       -28.68     1.6         1.4             0.0        0.00
   46          Valid   6/6  22/05/15  04:00:04  22/05/15  03:59:34.045    -29.955     23.91991   -106.96378       -23.46     1.3         0.7             0.0        0.00
   47          Valid   6/7  22/05/15  16:00:04  22/05/15  15:59:32.318    -31.682     23.91626   -106.96803       -23.97     1.9         0.6             0.0        0.00
   48          Valid   8/8  22/05/16  04:00:04  22/05/16  03:59:30.708    -33.292     23.92003   -106.96398       -25.77     1.0         0.5             0.0        0.00
   49          Valid   5/6  22/05/16  16:00:06  22/05/16  15:59:30.964    -35.036     23.91623   -106.96769       -25.81     3.2         0.3             0.0        0.00
   50          Valid   7/7  22/05/17  04:00:04  22/05/17  03:59:27.293    -36.707     23.92012   -106.96415       -21.56     1.2         0.4             0.0        0.00
   51          Valid   6/7  22/05/17  16:00:05  22/05/17  15:59:26.558    -38.442     23.91676   -106.96840       -23.10     2.0         0.7             0.0        0.00
   52          Valid   7/7  22/05/18  04:00:04  22/05/18  03:59:23.909    -40.091     23.92009   -106.96378       -27.60     1.2         0.8             0.0        0.00
   53          Valid   8/9  22/05/18  16:00:04  22/05/18  15:59:22.171    -41.829     23.91680   -106.96836       -24.73     1.4         0.7             0.0        0.00
   54          Valid   8/8  22/05/19  04:00:04  22/05/19  03:59:20.536    -43.464     23.92002   -106.96411       -25.65     1.0         0.5             0.0        0.00
   55          Valid   7/8  22/05/19  16:00:04  22/05/19  15:59:18.783    -45.217     23.91680   -106.96730       -25.38     1.6         0.3             0.0        0.00
   56          Valid   6/6  22/05/20  04:00:04  22/05/20  03:59:17.193    -46.807     23.91992   -106.96392       -28.05     2.2         0.5             0.0        0.00
   57          Valid   6/7  22/05/20  16:00:05  22/05/20  15:59:16.360    -48.640     23.91672   -106.96672       -35.00     2.2         1.9             0.0        0.00
   58          Valid   9/9  22/05/21  04:00:04  22/05/21  03:59:13.743    -50.257     23.92010   -106.96423       -28.21     0.9         1.0             0.0        0.00
   59          Valid   8/9  22/05/21  16:00:04  22/05/21  15:59:11.942    -52.058     23.91686   -106.96702       -27.31     1.1         0.8             0.0        0.00
   60          Valid   6/6  22/05/22  04:00:05  22/05/22  03:59:11.291    -53.709     23.92009   -106.96414       -27.41     2.5         0.7             0.0        0.00
   61          Valid   7/8  22/05/22  16:00:04  22/05/22  15:59:08.526    -55.474     23.91518   -106.96073       -25.55     1.1         0.8             0.0        0.00
   62          Valid   9/9  22/05/23  04:00:07  22/05/23  03:59:09.898    -57.102     23.92605   -106.97424       -28.44     0.8         1.7             0.0        0.00
   63          Valid   7/8  22/05/23  16:00:04  22/05/23  15:59:05.086    -58.914     23.91852   -106.96695       -27.38     1.2         0.8             0.0        0.00
   64          Valid   6/6  22/05/24  04:00:05  22/05/24  03:59:04.448    -60.552     23.92005   -106.96414       -26.84     3.0         0.7             0.0        0.00
   65          Valid   7/8  22/05/24  16:00:04  22/05/24  15:59:01.650    -62.350     23.91725   -106.96658       -25.74     1.2         0.7             0.0        0.00
   66          Valid   8/8  22/05/25  04:00:10  22/05/25  03:59:05.410    -64.590     23.91995   -106.96431       -33.77     1.0         1.0             0.0        0.00
   67          Valid   6/7  22/05/25  16:00:05  22/05/25  16:00:03.234     -1.766     23.92490   -106.97402       -25.93     1.3         1.6             0.0        0.00
   68          Valid   9/9  22/05/26  04:00:04  22/05/26  04:00:00.658     -3.342     23.92984   -106.97780       -24.05     0.9         1.4             0.0        0.00
   69          Valid   8/8  22/05/26  16:00:04  22/05/26  15:59:58.860     -5.140     23.91527   -106.96572       -25.56     1.0         1.7             0.0        0.00
   70          Valid   7/7  22/05/27  04:00:04  22/05/27  03:59:57.303     -6.697     23.93095   -106.97783       -25.52     1.2         0.5             0.0        0.00
   71          Valid   5/6  22/05/27  16:00:04  22/05/27  15:59:55.510     -8.490     23.91718   -106.96861       -25.11     2.6         0.1             0.0        0.00
   72          Valid   7/7  22/05/28  04:00:04  22/05/28  03:59:53.867    -10.133     23.93272   -106.97432       -23.21     1.2         0.4             0.0        0.00
   73          Valid   5/6  22/05/28  16:00:04  22/05/28  15:59:52.134    -11.866     23.91720   -106.96851       -23.62     1.9         0.8             0.0        0.00
   74          Valid   8/8  22/05/29  04:00:09  22/05/29  03:59:55.517    -13.483     23.93027   -106.97714       -22.61     1.0         1.1             0.0        0.00
   75          Valid   5/6  22/05/29  16:00:05  22/05/29  16:00:02.765     -2.235     23.92484   -106.97361       -24.55     1.5         1.2             0.0        0.00
   76          Valid   7/7  22/05/30  04:00:07  22/05/30  04:00:03.173     -3.827     23.92928   -106.97745       -30.79     1.0         1.4             0.0        0.00
   77          Valid   7/7  22/05/30  16:00:04  22/05/30  15:59:58.379     -5.621     23.92721   -106.97119       -22.58     2.9         1.1             0.0        0.00
   78          Valid   6/6  22/05/31  04:00:05  22/05/31  03:59:57.749     -7.251     23.92687   -106.97435       -21.70     1.4         1.1             0.0        0.00
   79          Valid   8/9  22/05/31  16:00:04  22/05/31  15:59:55.000     -9.000     23.91710   -106.96864       -22.10     1.2         1.2             0.0        0.00
   80          Valid   7/7  22/06/01  04:00:04  22/06/01  03:59:53.419    -10.581     23.93089   -106.97633       -25.23     1.2         0.7             0.0        0.00
   81          Valid   5/6  22/06/01  16:00:04  22/06/01  15:59:51.564    -12.436     23.93317   -106.97384       -25.24     1.8         0.3             0.0        0.00
   82          Valid   7/7  22/06/02  04:00:05  22/06/02  03:59:51.021    -13.979     23.91655   -106.96000       -25.11     1.2         0.6             0.0        0.00
   83          Valid   8/9  22/06/02  16:00:04  22/06/02  15:59:48.173    -15.827     23.91684   -106.95986       -26.58     1.5         1.1             0.0        0.00
   84          Valid   6/6  22/06/03  04:00:11  22/06/03  03:59:53.548    -17.452     23.93093   -106.97518       -25.29     1.2         0.9             0.0        0.00
   85          Valid   8/9  22/06/03  16:00:04  22/06/03  15:59:44.694    -19.306     23.92859   -106.97106       -25.07     1.5         1.5             0.0        0.00
   86          Valid   7/7  22/06/04  04:00:05  22/06/04  03:59:44.063    -20.937     23.93261   -106.97465       -25.22     1.2         0.3             0.0        0.00
   87          Valid   6/7  22/06/04  16:00:07  22/06/04  15:59:44.225    -22.775     23.91693   -106.95993       -27.51     1.2         0.6             0.0        0.00
   88          Valid   6/6  22/06/05  04:00:07  22/06/05  03:59:42.691    -24.309     23.93114   -106.97631       -27.19     1.9         0.8             0.0        0.00
   89          Valid   8/9  22/06/05  16:00:04  22/06/05  15:59:37.930    -26.070     23.91674   -106.96029       -27.34     1.5         0.7             0.0        0.00
   90          Valid   9/9  22/06/06  04:00:04  22/06/06  03:59:36.468    -27.532     23.93274   -106.97629       -27.85     1.0         0.6             0.0        0.00
   91          Valid   8/9  22/06/06  16:00:06  22/06/06  15:59:36.698    -29.302     23.91540   -106.96441       -26.43     1.2         0.9             0.0        0.00
   92          Valid   9/9  22/06/07  04:00:08  22/06/07  03:59:37.250    -30.750     23.93321   -106.97770       -26.20     1.0         1.1             0.0        0.00
   93          Valid   5/6  22/06/07  16:00:05  22/06/07  15:59:32.422    -32.578     23.91687   -106.96026       -25.88     1.9         0.3             0.0        0.00
   94          Valid   9/9  22/06/08  04:00:04  22/06/08  03:59:30.077    -33.923     23.93012   -106.97666       -29.23     1.0         0.9             0.0        0.00
   95          Valid   7/8  22/06/08  16:00:04  22/06/08  15:59:28.300    -35.700     23.91681   -106.96033       -29.26     1.7         0.6             0.0        0.00
   96          Valid   6/6  22/06/09  04:00:04  22/06/09  03:59:26.765    -37.235     23.91684   -106.96014       -26.91     3.1         0.8             0.0        0.00
   97          Valid   8/9  22/06/09  16:00:04  22/06/09  15:59:24.922    -39.078     23.92791   -106.97480       -27.85     1.5         0.8             0.0        0.00
   98          Valid   6/6  22/06/10  04:00:10  22/06/10  03:59:29.008    -40.992     23.91688   -106.96012       -27.20     1.3         1.1             0.0        0.00
   99          Valid   8/9  22/06/10  16:00:11  22/06/10  16:00:08.591     -2.409     23.91516   -106.95569       -25.39     1.4         3.8             0.0        0.00
