Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   43          Valid   7/7  22/04/22  01:40:04  22/04/22  01:40:01.993     -2.007     23.94283   -106.97648       -28.15     1.5         0.4             0.0        0.00
   44          Valid   7/7  22/04/22  02:00:09  22/04/22  02:00:06.937     -2.063     23.94276   -106.97642       -26.78     1.4         0.4             0.0        0.00
   45          Valid   6/6  22/04/22  02:20:08  22/04/22  02:20:05.888     -2.112     23.94289   -106.97638       -28.05     2.2         0.6             0.0        0.00
   46          Valid   8/8  22/04/22  02:40:06  22/04/22  02:40:03.839     -2.161     23.94504   -106.97745       -26.53     1.1         1.8             0.0        0.00
   47          Valid   6/6  22/04/22  03:00:10  22/04/22  03:00:07.207     -2.793     23.94503   -106.97736       -24.65     1.3         1.7             0.0        0.00
   48          Valid   8/8  22/04/22  03:20:06  22/04/22  03:20:03.729     -2.271     23.94494   -106.97723       -33.06     1.4         1.2             0.0        0.00
   49          Valid   7/7  22/04/22  03:40:04  22/04/22  03:40:01.678     -2.322     23.94495   -106.97729       -32.07     1.4         0.6             0.0        0.00
   50          Valid   8/8  22/04/22  04:00:07  22/04/22  04:00:04.622     -2.378     23.94501   -106.97744       -31.80     1.1         1.4             0.0        0.00
   51          Valid   5/5  22/04/22  04:20:08  22/04/22  04:20:05.570     -2.430     23.94490   -106.97725       -31.73     3.2         0.3             0.0        0.00
   52          Valid   4/4  22/04/22  04:40:11  22/04/22  04:40:08.573     -2.427     23.94488   -106.97739       -31.73     1.9         0.2             0.0        0.00
   53          Valid   8/8  22/04/22  05:00:08  22/04/22  05:00:05.465     -2.535     23.94501   -106.97728       -20.49     1.3         1.1             0.0        0.00
   54          Valid   6/6  22/04/22  05:20:06  22/04/22  05:20:03.414     -2.586     23.94498   -106.97727       -20.87     1.7         0.5             0.0        0.00
   55          Valid   6/6  22/04/22  05:40:07  22/04/22  05:40:04.378     -2.622     23.94484   -106.97732       -22.34     1.3         0.5             0.0        0.00
   56          Valid   6/6  22/04/22  06:00:05  22/04/22  06:00:02.310     -2.690     23.94497   -106.97737       -26.99     1.8         0.5             0.0        0.00
   57          Valid   7/7  22/04/22  06:20:06  22/04/22  06:20:03.253     -2.747     23.94488   -106.97735       -28.17     1.3         0.5             0.0        0.00
   58          Valid   5/5  22/04/22  06:40:07  22/04/22  06:40:04.202     -2.798     23.94463   -106.97719       -28.05     1.9         0.3             0.0        0.00
   59          Valid   7/7  22/04/22  07:00:06  22/04/22  07:00:03.139     -2.861     23.94481   -106.97751       -29.12     1.7         1.0             0.0        0.00
   60          Valid   6/6  22/04/22  07:20:07  22/04/22  07:20:04.094     -2.906     23.94483   -106.97750       -29.50     1.8         0.3             0.0        0.00
   61          Valid   6/6  22/04/22  07:40:04  22/04/22  07:40:01.046     -2.954     23.94500   -106.97762       -19.27     2.4         0.9             0.0        0.00
   62          Valid   9/9  22/04/22  08:00:06  22/04/22  08:00:02.992     -3.008     23.94340   -106.97721       -28.66     1.2         0.6             0.0        0.00
   63          Valid   7/7  22/04/22  08:20:10  22/04/22  08:20:06.936     -3.064     23.94331   -106.97699       -24.99     2.8         0.8             0.0        0.00
   64          Valid   6/6  22/04/22  08:40:04  22/04/22  08:40:00.884     -3.116     23.94486   -106.97761       -23.11     1.3         0.8             0.0        0.00
   65          Valid   7/7  22/04/22  09:00:04  22/04/22  09:00:00.832     -3.168     23.94492   -106.97726       -23.15     2.8         0.6             0.0        0.00
   66          Valid   7/7  22/04/22  09:20:11  22/04/22  09:20:07.205     -3.795     23.95781   -106.99546       -24.42     1.3         0.8             0.0        0.00
   67          Valid   7/7  22/04/22  09:40:04  22/04/22  09:40:00.738     -3.262     23.97263   -107.03550       -23.15     1.3         0.4             0.0        0.00
   68          Valid   8/8  22/04/22  10:00:08  22/04/22  10:00:04.685     -3.315     23.95476   -107.00658       -23.36     1.0         0.9             0.0        0.00
   69          Valid   6/6  22/04/22  10:20:04  22/04/22  10:20:00.615     -3.385     23.94500   -106.97741       -23.54     5.8         0.6             0.0        0.00
   70          Valid   9/9  22/04/22  10:40:10  22/04/22  10:40:06.563     -3.437     23.94485   -106.97731       -25.92     1.0         0.7             0.0        0.00
   71          Valid   8/8  22/04/22  11:00:08  22/04/22  11:00:04.519     -3.481     23.94512   -106.97730       -28.55     1.5         1.2             0.0        0.00
   72          Valid   8/8  22/04/22  11:20:07  22/04/22  11:20:03.459     -3.541     23.94494   -106.97729       -26.42     1.4         0.7             0.0        0.00
   73          Valid   6/6  22/04/22  11:40:04  22/04/22  11:40:00.405     -3.595     23.94516   -106.97739       -27.43     1.3         0.4             0.0        0.00
   74          Valid   6/7  22/04/22  12:00:10  22/04/22  12:00:06.360     -3.640     23.94434   -106.97684       -25.36     1.2         0.6             0.0        0.00
   75          Valid   4/4  22/04/26  04:00:11  22/04/26  03:59:53.902    -17.098     23.61488   -106.73967       126.18    30.1         0.5             0.0        0.00
   76          Valid   6/7  22/04/26  16:00:04  22/04/26  16:00:02.106     -1.894     23.61839   -106.75129       -24.16     2.4         0.6             0.0        0.00
   77          Valid   6/6  22/04/30  04:00:04  22/04/30  03:59:49.369    -14.631     23.62095   -106.75104       -23.66     4.2         0.2             0.0        0.00
   78          Valid   8/9  22/04/30  16:00:07  22/04/30  15:59:50.504    -16.496     23.61810   -106.75270       -27.28     1.1         1.0             0.0        0.00
   79          Valid   6/6  22/05/04  04:00:07  22/05/04  03:59:37.815    -29.185     23.61868   -106.75000       -27.03     2.1         0.9             0.0        0.00
   80          Valid   5/6  22/05/04  16:00:04  22/05/04  15:59:32.887    -31.113     23.61825   -106.75309       -27.18     3.5         0.5             0.0        0.00
   81          Valid   7/7  22/05/08  04:00:04  22/05/08  03:59:20.181    -43.819     23.93164   -106.97608       -27.69     1.7         0.7             0.0        0.00
   82          Valid   7/8  22/05/08  16:00:04  22/05/08  15:59:18.316    -45.684     23.91273   -106.96187       -27.42     2.0         0.6             0.0        0.00
   83          Valid   3/3  22/05/12  04:00:11  22/05/12  03:59:12.600    -58.400     23.93128   -106.97707       -26.90     2.1         0.0             0.0        0.00
   84          Valid   7/8  22/05/12  16:00:04  22/05/12  15:59:03.857    -60.143     23.91284   -106.96182       -25.05     1.6         0.5             0.0        0.00
   85          Valid   8/8  22/05/16  04:00:08  22/05/16  03:58:55.451    -72.549     23.93141   -106.97330       -27.45     1.1         0.9             0.0        0.00
   86          Valid   8/9  22/05/16  16:00:07  22/05/16  15:58:52.502    -74.498     23.91517   -106.96660       -29.10     1.2         1.0             0.0        0.00
   87          Valid   8/8  22/05/20  04:00:07  22/05/20  03:58:39.879    -87.121     23.93144   -106.97318       -31.46     1.0         1.5             0.0        0.00
   88          Valid   6/7  22/05/20  16:00:07  22/05/20  15:58:37.957    -89.043     23.91631   -106.96607       -31.68     2.1         0.5             0.0        0.00
