Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
    1          Valid   8/8  22/05/29  18:27:04  22/05/29  18:27:05.128      1.128     54.54157      8.92261        39.36     1.3         0.7             0.0        0.00
    2          Valid   8/9  22/05/30  03:00:14  22/05/30  03:00:14.157      0.157     54.54176      8.92349        45.52     1.0         2.2             0.0        0.00
    3          Valid   5/6  22/05/30  03:20:05  22/05/30  03:20:05.126      0.126     54.55461      8.90974        46.10     1.6         0.8             0.0        0.00
    4          Valid   6/7  22/05/30  03:40:04  22/05/30  03:40:04.080      0.080     54.55474      8.90980        46.00     1.1         0.4             0.0        0.00
    5          Valid   6/7  22/05/30  04:00:05  22/05/30  04:00:05.041      0.041     54.55585      8.90949        43.93     1.3         0.6             0.0        0.00
    6          Valid   8/9  22/05/30  04:20:07  22/05/30  04:20:07.004      0.004     54.55603      8.90793        41.72     1.2         0.8             0.0        0.00
    7          Valid   5/6  22/05/30  04:40:04  22/05/30  04:40:03.925     -0.075     54.55759      8.91628        42.54     2.2         0.8             0.0        0.00
    8          Valid   6/6  22/05/30  05:00:05  22/05/30  05:00:04.883     -0.117     54.55918      8.91541        40.21     1.2         1.2             0.0        0.00
    9          Valid   6/6  22/05/30  05:20:06  22/05/30  05:20:05.867     -0.133     54.55652      8.91388        40.47     3.1         0.2             0.0        0.00
