"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"50"	"NF55833"	2021-05-22	"50"	2021-05-22 05:00:19	8	38.744437	-8.975473	33.25	4	"P01902"	"F"	"NA"	TRUE
"51"	"NF55833"	2021-05-22	"51"	2021-05-22 09:00:19	6	38.744471	-8.975614	52	4	"P01902"	"F"	"NA"	TRUE
"52"	"NF55833"	2021-05-22	"52"	2021-05-22 13:00:20	6	38.745211	-8.975456	-19.75	4	"P01902"	"F"	"NA"	TRUE
"53"	"NF55833"	2021-05-22	"53"	2021-05-22 17:00:20	8	38.74446	-8.975483	63.25	4	"P01902"	"F"	"NA"	TRUE
"54"	"NF55833"	2021-05-22	"54"	2021-05-22 21:00:20	7	38.761449	-8.946366	63.75	3.98	"P01902"	"F"	"NA"	TRUE
"55"	"NF55833"	2021-05-23	"55"	2021-05-23 01:00:20	8	38.761041	-8.947456	46	3.98	"P01902"	"F"	"NA"	TRUE
"56"	"NF55833"	2021-05-23	"56"	2021-05-23 05:00:20	8	38.744508	-8.975561	41	3.98	"P01902"	"F"	"NA"	TRUE
"57"	"NF55833"	2021-05-23	"57"	2021-05-23 09:00:25	7	38.744435	-8.975622	56	4	"P01902"	"F"	"NA"	TRUE
"58"	"NF55833"	2021-05-23	"58"	2021-05-23 13:00:20	6	38.744632	-8.975532	19.25	4.02	"P01902"	"F"	"NA"	TRUE
"59"	"NF55833"	2021-05-23	"59"	2021-05-23 17:00:21	8	38.744407	-8.97555	43	4	"P01902"	"F"	"NA"	TRUE
"60"	"NF55833"	2021-05-23	"60"	2021-05-23 21:00:21	7	38.732955	-8.990387	47	4	"P01902"	"F"	"NA"	TRUE
"61"	"NF55833"	2021-05-24	"61"	2021-05-24 01:00:21	8	38.761027	-8.947516	49.75	3.98	"P01902"	"F"	"NA"	TRUE
"62"	"NF55833"	2021-05-24	"62"	2021-05-24 05:00:21	8	38.748443	-8.973911	26.75	3.98	"P01902"	"F"	"NA"	TRUE
"63"	"NF55833"	2021-05-24	"63"	2021-05-24 09:00:25	7	38.744464	-8.975635	60.25	3.98	"P01902"	"F"	"NA"	TRUE
"64"	"NF55833"	2021-05-24	"64"	2021-05-24 13:00:21	7	38.74459	-8.975469	46.75	4	"P01902"	"F"	"NA"	TRUE
"65"	"NF55833"	2021-05-24	"65"	2021-05-24 17:00:21	8	38.744408	-8.975869	56.5	4	"P01902"	"F"	"NA"	TRUE
"66"	"NF55833"	2021-05-24	"66"	2021-05-24 21:00:21	7	38.761711	-8.94634	58.25	3.98	"P01902"	"F"	"NA"	TRUE
"67"	"NF55833"	2021-05-25	"67"	2021-05-25 01:00:22	6	38.76117	-8.94739	57.25	3.98	"P01902"	"F"	"NA"	TRUE
"68"	"NF55833"	2021-05-25	"68"	2021-05-25 05:00:22	8	38.744436	-8.97538	31.75	3.98	"P01902"	"F"	"NA"	TRUE
"69"	"NF55833"	2021-05-25	"69"	2021-05-25 09:00:22	6	38.744449	-8.975579	62.5	3.98	"P01902"	"F"	"NA"	TRUE
"70"	"NF55833"	2021-05-25	"70"	2021-05-25 13:00:22	7	38.744544	-8.975574	33.5	4	"P01902"	"F"	"NA"	TRUE
"71"	"NF55833"	2021-05-25	"71"	2021-05-25 17:00:22	8	38.744473	-8.975552	45.25	4	"P01902"	"F"	"NA"	TRUE
"72"	"NF55833"	2021-05-25	"72"	2021-05-25 21:00:22	8	38.761683	-8.946507	41	3.98	"P01902"	"F"	"NA"	TRUE
"73"	"NF55833"	2021-05-26	"73"	2021-05-26 01:00:22	8	38.732851	-8.990722	35.25	3.98	"P01902"	"F"	"NA"	TRUE
"74"	"NF55833"	2021-05-26	"74"	2021-05-26 05:00:23	8	38.744491	-8.975624	41.25	3.98	"P01902"	"F"	"NA"	TRUE
"75"	"NF55833"	2021-05-26	"75"	2021-05-26 09:00:28	6	38.744383	-8.975519	28.5	3.98	"P01902"	"F"	"NA"	TRUE
"76"	"NF55833"	2021-05-26	"76"	2021-05-26 13:00:23	7	38.744544	-8.975536	54	4	"P01902"	"F"	"NA"	TRUE
"77"	"NF55833"	2021-05-26	"77"	2021-05-26 17:00:24	8	38.744574	-8.975347	43.25	4	"P01902"	"F"	"NA"	TRUE
"78"	"NF55833"	2021-05-26	"78"	2021-05-26 21:00:24	8	38.761529	-8.946433	62.25	3.96	"P01902"	"F"	"NA"	TRUE
"79"	"NF55833"	2021-05-27	"79"	2021-05-27 05:00:24	8	38.744528	-8.975592	48.75	3.96	"P01902"	"F"	"NA"	TRUE
"80"	"NF55833"	2021-05-27	"80"	2021-05-27 13:00:24	8	38.744577	-8.975547	48.25	4	"P01902"	"F"	"NA"	TRUE
"81"	"NF55833"	2021-05-27	"81"	2021-05-27 17:00:25	8	38.744499	-8.975423	38.25	3.98	"P01902"	"F"	"NA"	TRUE
"82"	"NF55833"	2021-05-27	"82"	2021-05-27 21:00:25	8	38.762187	-8.98904	55.75	3.98	"P01902"	"F"	"NA"	TRUE
"83"	"NF55833"	2021-05-28	"83"	2021-05-28 01:00:25	8	38.736813	-8.982397	43.75	3.96	"P01902"	"F"	"NA"	TRUE
"84"	"NF55833"	2021-05-28	"84"	2021-05-28 09:00:34	6	38.744423	-8.975608	69.75	3.98	"P01902"	"F"	"NA"	TRUE
"85"	"NF55833"	2021-05-28	"85"	2021-05-28 13:00:25	6	38.744532	-8.975622	53.25	4	"P01902"	"F"	"NA"	TRUE
"86"	"NF55833"	2021-05-28	"86"	2021-05-28 17:00:26	8	38.744473	-8.975387	54.25	4	"P01902"	"F"	"NA"	TRUE
"87"	"NF55833"	2021-05-28	"87"	2021-05-28 21:00:26	8	38.748956	-8.973446	56.75	3.96	"P01902"	"F"	"NA"	TRUE
"88"	"NF55833"	2021-05-29	"88"	2021-05-29 05:00:26	7	38.74451	-8.975581	28.75	3.98	"P01902"	"F"	"NA"	TRUE
"89"	"NF55833"	2021-05-29	"89"	2021-05-29 09:00:29	7	38.744494	-8.975588	54	3.98	"P01902"	"F"	"NA"	TRUE
"90"	"NF55833"	2021-05-29	"90"	2021-05-29 13:00:26	7	38.744594	-8.975591	36.5	4	"P01902"	"F"	"NA"	TRUE
"91"	"NF55833"	2021-05-29	"91"	2021-05-29 17:00:27	8	38.744429	-8.975716	57.75	4	"P01902"	"F"	"NA"	TRUE
"92"	"NF55833"	2021-05-29	"92"	2021-05-29 21:00:27	8	38.736727	-8.982351	44	3.96	"P01902"	"F"	"NA"	TRUE
"93"	"NF55833"	2021-05-30	"93"	2021-05-30 05:00:27	7	38.744432	-8.97575	50.5	3.96	"P01902"	"F"	"NA"	TRUE
"94"	"NF55833"	2021-05-30	"94"	2021-05-30 13:00:28	7	38.744443	-8.975661	15.75	4	"P01902"	"F"	"NA"	TRUE
"95"	"NF55833"	2021-05-30	"95"	2021-05-30 17:00:28	8	38.744492	-8.975664	58.25	4	"P01902"	"F"	"NA"	TRUE
"96"	"NF55833"	2021-05-30	"96"	2021-05-30 21:00:28	7	38.790115	-8.932054	61.75	3.96	"P01902"	"F"	"NA"	TRUE
"97"	"NF55833"	2021-05-31	"97"	2021-05-31 05:00:28	7	38.744429	-8.975515	42.5	3.96	"P01902"	"F"	"NA"	TRUE
"98"	"NF55833"	2021-05-31	"98"	2021-05-31 13:00:29	6	38.744424	-8.975682	26.25	4	"P01902"	"F"	"NA"	TRUE
"99"	"NF55833"	2021-05-31	"99"	2021-05-31 17:00:29	7	38.744465	-8.975704	53.5	3.98	"P01902"	"F"	"NA"	TRUE
"100"	"NF55833"	2021-05-31	"100"	2021-05-31 21:00:29	8	38.738158	-8.982312	55	3.96	"P01902"	"F"	"NA"	TRUE
"101"	"NF55833"	2021-06-01	"101"	2021-06-01 05:00:29	7	38.744428	-8.975288	50	3.96	"P01902"	"F"	"NA"	TRUE
"102"	"NF55833"	2021-06-01	"102"	2021-06-01 13:00:29	8	38.744553	-8.975609	45.5	3.98	"P01902"	"F"	"NA"	TRUE
"103"	"NF55833"	2021-06-01	"103"	2021-06-01 17:00:29	7	38.744487	-8.975674	45.75	3.98	"P01902"	"F"	"NA"	TRUE
"104"	"NF55833"	2021-06-01	"104"	2021-06-01 21:00:29	8	38.732768	-8.990756	45.5	3.96	"P01902"	"F"	"NA"	TRUE
"105"	"NF55833"	2021-06-02	"105"	2021-06-02 05:00:30	6	38.744297	-8.975502	33.75	3.96	"P01902"	"F"	"NA"	TRUE
"106"	"NF55833"	2021-06-02	"106"	2021-06-02 13:00:30	6	38.744589	-8.975488	24	3.98	"P01902"	"F"	"NA"	TRUE
"107"	"NF55833"	2021-06-02	"107"	2021-06-02 17:00:30	7	38.744497	-8.975684	47.25	3.98	"P01902"	"F"	"NA"	TRUE
"108"	"NF55833"	2021-06-02	"108"	2021-06-02 21:00:30	7	38.733052	-8.990353	37.5	3.96	"P01902"	"F"	"NA"	TRUE
"109"	"NF55833"	2021-06-03	"109"	2021-06-03 05:00:31	8	38.744549	-8.975337	43	3.96	"P01902"	"F"	"NA"	TRUE
"110"	"NF55833"	2021-06-03	"111"	2021-06-03 17:00:31	8	38.744539	-8.975652	49.5	3.98	"P01902"	"F"	"NA"	TRUE
"111"	"NF55833"	2021-06-03	"112"	2021-06-03 21:00:31	8	38.732791	-8.990634	50.25	3.96	"P01902"	"F"	"NA"	TRUE
"112"	"NF55833"	2021-06-04	"113"	2021-06-04 05:00:31	7	38.744435	-8.975505	57.25	3.96	"P01902"	"F"	"NA"	TRUE
"113"	"NF55833"	2021-06-04	"114"	2021-06-04 13:00:32	6	38.744619	-8.97553	37	3.98	"P01902"	"F"	"NA"	TRUE
"114"	"NF55833"	2021-06-04	"115"	2021-06-04 17:00:32	8	38.744534	-8.975569	41	3.96	"P01902"	"F"	"NA"	TRUE
"115"	"NF55833"	2021-06-05	"116"	2021-06-05 01:00:32	8	38.761609	-8.945999	54.75	3.96	"P01902"	"F"	"NA"	TRUE
"116"	"NF55833"	2021-06-05	"117"	2021-06-05 09:00:38	5	38.74346	-8.976435	73	3.98	"P01902"	"F"	"NA"	TRUE
"117"	"NF55833"	2021-06-05	"118"	2021-06-05 13:00:33	8	38.744621	-8.975598	51.75	3.98	"P01902"	"F"	"NA"	TRUE
"118"	"NF55833"	2021-06-05	"119"	2021-06-05 17:00:33	8	38.744583	-8.975623	51.5	3.98	"P01902"	"F"	"NA"	TRUE
"119"	"NF55833"	2021-06-05	"120"	2021-06-05 21:00:33	8	38.761736	-8.946656	50.5	3.96	"P01902"	"F"	"NA"	TRUE
"120"	"NF55833"	2021-06-06	"121"	2021-06-06 05:00:33	7	38.744538	-8.97563	51.5	3.96	"P01902"	"F"	"NA"	TRUE
"121"	"NF55833"	2021-06-06	"122"	2021-06-06 13:00:34	8	38.744604	-8.975603	35.25	3.98	"P01902"	"F"	"NA"	TRUE
"122"	"NF55833"	2021-06-06	"123"	2021-06-06 17:00:34	8	38.744578	-8.975516	47.75	3.98	"P01902"	"F"	"NA"	TRUE
"123"	"NF55833"	2021-06-06	"124"	2021-06-06 21:00:34	7	38.748537	-8.973162	63	3.96	"P01902"	"F"	"NA"	TRUE
"124"	"NF55833"	2021-06-07	"125"	2021-06-07 05:00:34	8	38.744496	-8.975572	53.5	3.96	"P01902"	"F"	"NA"	TRUE
"125"	"NF55833"	2021-06-07	"126"	2021-06-07 13:00:38	7	38.744502	-8.97571	30.75	3.98	"P01902"	"F"	"NA"	TRUE
"126"	"NF55833"	2021-06-07	"127"	2021-06-07 17:00:35	8	38.744536	-8.975706	26.25	3.98	"P01902"	"F"	"NA"	TRUE
"127"	"NF55833"	2021-06-07	"128"	2021-06-07 21:00:35	7	38.744581	-8.97534	69	3.96	"P01902"	"F"	"NA"	TRUE
"128"	"NF55833"	2021-06-08	"129"	2021-06-08 05:00:35	8	38.744543	-8.975495	41.25	3.96	"P01902"	"F"	"NA"	TRUE
"129"	"NF55833"	2021-06-08	"130"	2021-06-08 13:00:36	7	38.744618	-8.975107	49.75	3.98	"P01902"	"F"	"NA"	TRUE
"130"	"NF55833"	2021-06-08	"131"	2021-06-08 17:00:36	7	38.744672	-8.97527	39.75	3.98	"P01902"	"F"	"NA"	TRUE
"131"	"NF55833"	2021-06-08	"132"	2021-06-08 21:00:42	5	38.744548	-8.975375	68	3.96	"P01902"	"F"	"NA"	TRUE
"132"	"NF55833"	2021-06-09	"133"	2021-06-09 05:00:36	8	38.744633	-8.975371	53.75	3.96	"P01902"	"F"	"NA"	TRUE
"133"	"NF55833"	2021-06-09	"134"	2021-06-09 13:00:37	8	38.744608	-8.975273	12.25	3.98	"P01902"	"F"	"NA"	TRUE
"134"	"NF55833"	2021-06-09	"135"	2021-06-09 17:00:37	7	38.744908	-8.975206	29	3.98	"P01902"	"F"	"NA"	TRUE
"135"	"NF55833"	2021-06-09	"136"	2021-06-09 21:00:37	6	38.744652	-8.975257	30.75	3.96	"P01902"	"F"	"NA"	TRUE
"136"	"NF55833"	2021-06-10	"137"	2021-06-10 05:00:37	7	38.744553	-8.975238	55.25	3.96	"P01902"	"F"	"NA"	TRUE
"137"	"NF55833"	2021-06-10	"138"	2021-06-10 13:00:37	7	38.744645	-8.975294	32.25	3.96	"P01902"	"F"	"NA"	TRUE
"138"	"NF55833"	2021-06-10	"139"	2021-06-10 21:00:38	6	38.744591	-8.975789	58.5	3.96	"P01902"	"F"	"NA"	TRUE
"139"	"NF55833"	2021-06-11	"140"	2021-06-11 05:00:38	7	38.744613	-8.975352	37.75	3.94	"P01902"	"F"	"NA"	TRUE
"140"	"NF55833"	2021-06-11	"141"	2021-06-11 13:00:38	7	38.734702	-8.986279	24	3.98	"P01902"	"F"	"NA"	TRUE
"141"	"NF55833"	2021-06-11	"142"	2021-06-11 17:00:38	8	38.737314	-8.985304	27.5	3.98	"P01902"	"F"	"NA"	TRUE
"142"	"NF55833"	2021-06-11	"143"	2021-06-11 21:00:44	5	38.736471	-8.989361	51.75	3.94	"P01902"	"F"	"NA"	TRUE
"143"	"NF55833"	2021-06-12	"144"	2021-06-12 05:00:39	8	38.736989	-8.984722	57.75	3.96	"P01902"	"F"	"NA"	TRUE
"144"	"NF55833"	2021-06-12	"145"	2021-06-12 13:00:39	8	38.748728	-8.973354	43.25	3.96	"P01902"	"F"	"NA"	TRUE
"145"	"NF55833"	2021-06-12	"146"	2021-06-12 21:00:39	7	38.735172	-8.988043	51.75	3.96	"P01902"	"F"	"NA"	TRUE
"146"	"NF55833"	2021-06-13	"147"	2021-06-13 05:00:39	7	38.737282	-8.984351	63.25	3.94	"P01902"	"F"	"NA"	TRUE
"147"	"NF55833"	2021-06-13	"148"	2021-06-13 13:00:40	8	38.743847	-8.98877	47.25	3.96	"P01902"	"F"	"NA"	TRUE
"148"	"NF55833"	2021-06-13	"149"	2021-06-13 21:00:40	6	38.735288	-8.987991	56.25	3.96	"P01902"	"F"	"NA"	TRUE
"149"	"NF55833"	2021-06-14	"150"	2021-06-14 05:00:40	8	38.73686	-8.9849	42.25	3.96	"P01902"	"F"	"NA"	TRUE
"150"	"NF55833"	2021-06-14	"151"	2021-06-14 13:00:41	7	38.744349	-8.986843	38	3.96	"P01902"	"F"	"NA"	TRUE
"151"	"NF55833"	2021-06-14	"152"	2021-06-14 21:00:41	7	38.735227	-8.987983	59.5	3.96	"P01902"	"F"	"NA"	TRUE
"152"	"NF55833"	2021-06-15	"153"	2021-06-15 05:00:41	8	38.737015	-8.985271	41.5	3.96	"P01902"	"F"	"NA"	TRUE
"153"	"NF55833"	2021-06-15	"154"	2021-06-15 13:00:42	8	38.744404	-8.986783	18	3.98	"P01902"	"F"	"NA"	TRUE
"154"	"NF55833"	2021-06-15	"155"	2021-06-15 17:00:42	8	38.736887	-8.984852	37.75	3.96	"P01902"	"F"	"NA"	TRUE
"155"	"NF55833"	2021-06-16	"156"	2021-06-16 01:00:42	8	38.73519	-8.987939	35.5	3.96	"P01902"	"F"	"NA"	TRUE
"156"	"NF55833"	2021-06-16	"157"	2021-06-16 09:00:42	6	38.737987	-8.985422	9	3.96	"P01902"	"F"	"NA"	TRUE
"157"	"NF55833"	2021-06-16	"158"	2021-06-16 17:00:43	8	38.742421	-8.988511	15	3.96	"P01902"	"F"	"NA"	TRUE
"158"	"NF55833"	2021-06-17	"159"	2021-06-17 01:00:43	8	38.735036	-8.987973	37.25	3.96	"P01902"	"F"	"NA"	TRUE
"159"	"NF55833"	2021-06-17	"160"	2021-06-17 09:00:43	6	38.745535	-8.986613	-8	3.94	"P01902"	"F"	"NA"	TRUE
"160"	"NF55833"	2021-06-17	"161"	2021-06-17 17:00:43	8	38.737312	-8.986268	25.75	3.96	"P01902"	"F"	"NA"	TRUE
"161"	"NF55833"	2021-06-18	"162"	2021-06-18 01:00:43	8	38.744141	-8.987155	40	3.96	"P01902"	"F"	"NA"	TRUE
"162"	"NF55833"	2021-06-18	"163"	2021-06-18 09:00:43	7	38.736757	-8.984947	51.25	3.96	"P01902"	"F"	"NA"	TRUE
"163"	"NF55833"	2021-06-18	"164"	2021-06-18 17:00:44	8	38.744419	-8.986518	37.25	3.96	"P01902"	"F"	"NA"	TRUE
"164"	"NF55833"	2021-06-19	"165"	2021-06-19 01:00:44	8	38.74882	-8.973609	51	3.96	"P01902"	"F"	"NA"	TRUE
"165"	"NF55833"	2021-06-19	"166"	2021-06-19 09:00:44	7	38.744526	-8.975325	63	3.96	"P01902"	"F"	"NA"	TRUE
"166"	"NF55833"	2021-06-19	"167"	2021-06-19 17:00:44	8	38.745121	-8.986545	48.5	3.96	"P01902"	"F"	"NA"	TRUE
"167"	"NF55833"	2021-06-20	"168"	2021-06-20 01:00:44	8	38.732584	-8.9906	-7.25	3.96	"P01902"	"F"	"NA"	TRUE
"168"	"NF55833"	2021-06-20	"169"	2021-06-20 09:00:45	7	38.737232	-8.986359	64.25	3.96	"P01902"	"F"	"NA"	TRUE
"169"	"NF55833"	2021-06-20	"170"	2021-06-20 17:00:45	7	38.736903	-8.984911	-22.5	3.96	"P01902"	"F"	"NA"	TRUE
"170"	"NF55833"	2021-06-21	"171"	2021-06-21 01:00:45	8	38.73288	-8.990735	41.5	3.96	"P01902"	"F"	"NA"	TRUE
"171"	"NF55833"	2021-06-21	"172"	2021-06-21 09:00:45	8	38.744479	-8.986068	51.75	3.96	"P01902"	"F"	"NA"	TRUE
"172"	"NF55833"	2021-06-21	"173"	2021-06-21 17:00:46	7	38.744954	-8.986708	57.25	3.96	"P01902"	"F"	"NA"	TRUE
"173"	"NF55833"	2021-06-22	"174"	2021-06-22 01:00:46	7	38.735095	-8.985109	44	3.96	"P01902"	"F"	"NA"	TRUE
"174"	"NF55833"	2021-06-22	"175"	2021-06-22 09:00:46	8	38.744477	-8.986552	51	3.96	"P01902"	"F"	"NA"	TRUE
"175"	"NF55833"	2021-06-22	"176"	2021-06-22 17:00:47	7	38.737287	-8.986415	56	3.96	"P01902"	"F"	"NA"	TRUE
"176"	"NF55833"	2021-06-23	"177"	2021-06-23 01:00:47	7	38.742538	-8.987691	48.5	3.96	"P01902"	"F"	"NA"	TRUE
"177"	"NF55833"	2021-06-23	"178"	2021-06-23 09:00:47	6	38.744875	-8.987986	34.5	3.96	"P01902"	"F"	"NA"	TRUE
"178"	"NF55833"	2021-06-23	"179"	2021-06-23 17:00:48	7	38.742681	-8.988016	63.25	3.98	"P01902"	"F"	"NA"	TRUE
"179"	"NF55833"	2021-06-23	"180"	2021-06-23 21:00:48	8	38.742038	-8.989112	47	3.96	"P01902"	"F"	"NA"	TRUE
"180"	"NF55833"	2021-06-24	"181"	2021-06-24 05:00:48	8	38.737021	-8.985145	48	3.96	"P01902"	"F"	"NA"	TRUE
"181"	"NF55833"	2021-06-24	"182"	2021-06-24 13:00:48	8	38.736997	-8.985814	22.25	3.98	"P01902"	"F"	"NA"	TRUE
"182"	"NF55833"	2021-06-24	"183"	2021-06-24 17:00:49	7	38.73682	-8.985258	49.75	3.98	"P01902"	"F"	"NA"	TRUE
"183"	"NF55833"	2021-06-24	"184"	2021-06-24 21:00:49	6	38.742118	-8.988987	58.75	3.96	"P01902"	"F"	"NA"	TRUE
"184"	"NF55833"	2021-06-25	"185"	2021-06-25 05:00:49	7	38.736922	-8.985091	56.75	3.96	"P01902"	"F"	"NA"	TRUE
