"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"15"	"NF55719"	2021-05-16	"15"	2021-05-16 09:00:27	5	38.748678	-8.97365	67.25	3.98	"P01903"	"M"	"NA"	TRUE
"16"	"NF55719"	2021-05-16	"16"	2021-05-16 13:00:21	8	38.746735	-8.978458	44	3.98	"P01903"	"M"	"NA"	TRUE
"17"	"NF55719"	2021-05-16	"17"	2021-05-16 17:00:21	8	38.744188	-8.976468	28.75	3.98	"P01903"	"M"	"NA"	TRUE
"18"	"NF55719"	2021-05-16	"18"	2021-05-16 21:00:26	7	38.744145	-8.976585	43.25	3.96	"P01903"	"M"	"NA"	TRUE
"19"	"NF55719"	2021-05-17	"19"	2021-05-17 05:00:21	7	38.744181	-8.976446	37.75	3.96	"P01903"	"M"	"NA"	TRUE
"20"	"NF55719"	2021-05-17	"20"	2021-05-17 13:00:21	8	38.747275	-8.977321	34	3.96	"P01903"	"M"	"NA"	TRUE
"21"	"NF55719"	2021-05-17	"21"	2021-05-17 21:00:21	6	38.744215	-8.97654	62	3.96	"P01903"	"M"	"NA"	TRUE
"22"	"NF55719"	2021-05-18	"22"	2021-05-18 05:00:22	7	38.744196	-8.976452	53.25	3.96	"P01903"	"M"	"NA"	TRUE
"23"	"NF55719"	2021-05-18	"23"	2021-05-18 13:00:22	7	38.744235	-8.976445	43.5	3.96	"P01903"	"M"	"NA"	TRUE
"24"	"NF55719"	2021-05-18	"24"	2021-05-18 21:00:22	6	38.74418	-8.976496	53.5	3.94	"P01903"	"M"	"NA"	TRUE
"25"	"NF55719"	2021-05-19	"25"	2021-05-19 05:00:22	7	38.744083	-8.976479	46.5	3.94	"P01903"	"M"	"NA"	TRUE
"26"	"NF55719"	2021-05-19	"26"	2021-05-19 13:00:22	7	38.748665	-8.974306	45.5	3.94	"P01903"	"M"	"NA"	TRUE
"27"	"NF55719"	2021-05-19	"27"	2021-05-19 21:00:23	7	38.744198	-8.976503	37	3.94	"P01903"	"M"	"NA"	TRUE
"28"	"NF55719"	2021-05-20	"28"	2021-05-20 05:00:23	8	38.744281	-8.97645	31.75	3.94	"P01903"	"M"	"NA"	TRUE
"29"	"NF55719"	2021-05-20	"29"	2021-05-20 13:00:23	6	38.746927	-8.977122	41.75	3.94	"P01903"	"M"	"NA"	TRUE
"30"	"NF55719"	2021-05-20	"30"	2021-05-20 21:00:23	6	38.743828	-8.976197	62.5	3.94	"P01903"	"M"	"NA"	TRUE
"31"	"NF55719"	2021-05-21	"31"	2021-05-21 05:00:24	8	38.74414	-8.976418	34.75	3.94	"P01903"	"M"	"NA"	TRUE
"32"	"NF55719"	2021-05-21	"32"	2021-05-21 13:00:24	8	38.747234	-8.975947	29.5	3.94	"P01903"	"M"	"NA"	TRUE
"33"	"NF55719"	2021-05-21	"33"	2021-05-21 21:00:29	6	38.744015	-8.976432	18.5	3.94	"P01903"	"M"	"NA"	TRUE
"34"	"NF55719"	2021-05-22	"34"	2021-05-22 05:00:24	8	38.744199	-8.976491	37.25	3.94	"P01903"	"M"	"NA"	TRUE
"35"	"NF55719"	2021-05-22	"35"	2021-05-22 13:00:24	6	38.745678	-8.976841	49.75	3.94	"P01903"	"M"	"NA"	TRUE
"36"	"NF55719"	2021-05-22	"36"	2021-05-22 21:00:30	7	38.744021	-8.97636	33.75	3.92	"P01903"	"M"	"NA"	TRUE
"37"	"NF55719"	2021-05-23	"37"	2021-05-23 05:00:25	7	38.744121	-8.976459	27	3.92	"P01903"	"M"	"NA"	TRUE
"38"	"NF55719"	2021-05-23	"38"	2021-05-23 13:00:25	7	38.7419	-8.980179	30.25	3.92	"P01903"	"M"	"NA"	TRUE
"39"	"NF55719"	2021-05-23	"39"	2021-05-23 21:00:25	7	38.744229	-8.976464	56.5	3.92	"P01903"	"M"	"NA"	TRUE
"40"	"NF55719"	2021-05-24	"40"	2021-05-24 05:00:25	6	38.744171	-8.976391	39.75	3.92	"P01903"	"M"	"NA"	TRUE
"41"	"NF55719"	2021-05-24	"41"	2021-05-24 13:00:25	6	38.741929	-8.980331	45.25	3.9	"P01903"	"M"	"NA"	TRUE
"42"	"NF55719"	2021-05-24	"42"	2021-05-24 21:00:26	6	38.744261	-8.976534	39.75	3.92	"P01903"	"M"	"NA"	TRUE
"43"	"NF55719"	2021-05-25	"43"	2021-05-25 05:00:26	7	38.744156	-8.976479	38	3.92	"P01903"	"M"	"NA"	TRUE
"44"	"NF55719"	2021-05-25	"44"	2021-05-25 13:00:26	7	38.741878	-8.980354	38.75	3.9	"P01903"	"M"	"NA"	TRUE
"45"	"NF55719"	2021-05-25	"45"	2021-05-25 21:00:26	6	38.744206	-8.976709	47.75	3.9	"P01903"	"M"	"NA"	TRUE
"46"	"NF55719"	2021-05-26	"46"	2021-05-26 05:00:26	6	38.744096	-8.97653	42.5	3.9	"P01903"	"M"	"NA"	TRUE
"47"	"NF55719"	2021-05-26	"47"	2021-05-26 13:00:27	6	38.743349	-8.977157	33.5	3.9	"P01903"	"M"	"NA"	TRUE
"48"	"NF55719"	2021-05-26	"48"	2021-05-26 21:00:27	7	38.744242	-8.976448	61.25	3.9	"P01903"	"M"	"NA"	TRUE
"49"	"NF55719"	2021-05-27	"49"	2021-05-27 05:00:27	8	38.742067	-8.980374	32.25	3.9	"P01903"	"M"	"NA"	TRUE
"50"	"NF55719"	2021-05-27	"50"	2021-05-27 13:00:28	6	38.741769	-8.98001	49	3.9	"P01903"	"M"	"NA"	TRUE
"51"	"NF55719"	2021-05-27	"51"	2021-05-27 21:00:28	7	38.744249	-8.976442	63.75	3.9	"P01903"	"M"	"NA"	TRUE
"52"	"NF55719"	2021-05-28	"52"	2021-05-28 05:00:28	6	38.744114	-8.976548	28	3.9	"P01903"	"M"	"NA"	TRUE
"53"	"NF55719"	2021-05-28	"53"	2021-05-28 13:00:29	8	38.74854	-8.974018	37.5	3.88	"P01903"	"M"	"NA"	TRUE
"54"	"NF55719"	2021-05-28	"54"	2021-05-28 21:00:29	7	38.744241	-8.976532	49	3.9	"P01903"	"M"	"NA"	TRUE
"55"	"NF55719"	2021-05-29	"55"	2021-05-29 05:00:29	6	38.743961	-8.976469	35.25	3.88	"P01903"	"M"	"NA"	TRUE
"56"	"NF55719"	2021-05-29	"56"	2021-05-29 13:00:29	6	38.747859	-8.975456	59.5	3.88	"P01903"	"M"	"NA"	TRUE
"57"	"NF55719"	2021-05-29	"57"	2021-05-29 21:00:30	7	38.744187	-8.976563	49.75	3.88	"P01903"	"M"	"NA"	TRUE
"58"	"NF55719"	2021-05-30	"58"	2021-05-30 05:00:30	8	38.738501	-8.982253	28	3.88	"P01903"	"M"	"NA"	TRUE
"59"	"NF55719"	2021-05-30	"59"	2021-05-30 13:00:35	6	38.7443	-8.976376	55.25	3.86	"P01903"	"M"	"NA"	TRUE
"60"	"NF55719"	2021-05-31	"60"	2021-05-31 01:00:31	8	38.744225	-8.976538	45	3.88	"P01903"	"M"	"NA"	TRUE
"61"	"NF55719"	2021-05-31	"61"	2021-05-31 09:00:37	8	38.744336	-8.976568	54.25	3.88	"P01903"	"M"	"NA"	TRUE
"62"	"NF55719"	2021-05-31	"62"	2021-05-31 17:00:31	6	38.744201	-8.976434	48.25	3.86	"P01903"	"M"	"NA"	TRUE
"63"	"NF55719"	2021-06-01	"63"	2021-06-01 05:00:32	8	38.741948	-8.981583	38	3.86	"P01903"	"M"	"NA"	TRUE
"64"	"NF55719"	2021-06-01	"64"	2021-06-01 17:00:32	7	38.744304	-8.976507	37.25	3.86	"P01903"	"M"	"NA"	TRUE
"65"	"NF55719"	2021-06-02	"65"	2021-06-02 05:00:32	7	38.744478	-8.976521	39	3.86	"P01903"	"M"	"NA"	TRUE
"66"	"NF55719"	2021-06-02	"66"	2021-06-02 17:00:32	8	38.744233	-8.976494	43.75	3.86	"P01903"	"M"	"NA"	TRUE
"67"	"NF55719"	2021-06-03	"67"	2021-06-03 05:00:33	6	38.742303	-8.97656	20	3.83	"P01903"	"M"	"NA"	TRUE
"68"	"NF55719"	2021-06-03	"68"	2021-06-03 17:00:33	8	38.743982	-8.977139	29.75	3.83	"P01903"	"M"	"NA"	TRUE
"69"	"NF55719"	2021-06-04	"69"	2021-06-04 05:00:33	8	38.741829	-8.980307	46.25	3.86	"P01903"	"M"	"NA"	TRUE
"70"	"NF55719"	2021-06-04	"70"	2021-06-04 17:00:34	6	38.744246	-8.976518	28	3.83	"P01903"	"M"	"NA"	TRUE
"71"	"NF55719"	2021-06-05	"71"	2021-06-05 05:00:34	7	38.741869	-8.98042	70.75	3.83	"P01903"	"M"	"NA"	TRUE
"72"	"NF55719"	2021-06-05	"72"	2021-06-05 17:00:34	8	38.746565	-8.979018	36.25	3.83	"P01903"	"M"	"NA"	TRUE
"73"	"NF55719"	2021-06-06	"73"	2021-06-06 05:00:35	7	38.742427	-8.976662	44.25	3.83	"P01903"	"M"	"NA"	TRUE
"74"	"NF55719"	2021-06-06	"74"	2021-06-06 17:00:35	8	38.744111	-8.976636	33.5	3.83	"P01903"	"M"	"NA"	TRUE
"75"	"NF55719"	2021-06-07	"75"	2021-06-07 05:00:35	7	38.74403	-8.976525	47.25	3.83	"P01903"	"M"	"NA"	TRUE
"76"	"NF55719"	2021-06-07	"76"	2021-06-07 17:00:36	6	38.738626	-8.982351	38.75	3.81	"P01903"	"M"	"NA"	TRUE
"77"	"NF55719"	2021-06-08	"77"	2021-06-08 05:00:36	7	38.737673	-8.982454	65	3.81	"P01903"	"M"	"NA"	TRUE
"78"	"NF55719"	2021-06-08	"78"	2021-06-08 17:00:37	8	38.738308	-8.982276	40.25	3.81	"P01903"	"M"	"NA"	TRUE
"79"	"NF55719"	2021-06-09	"79"	2021-06-09 05:00:37	7	38.741841	-8.981769	74.5	3.81	"P01903"	"M"	"NA"	TRUE
"80"	"NF55719"	2021-06-09	"80"	2021-06-09 17:00:38	8	38.742044	-8.981624	49.25	3.81	"P01903"	"M"	"NA"	TRUE
"81"	"NF55719"	2021-06-10	"81"	2021-06-10 05:00:38	7	38.744592	-8.976739	43.5	3.81	"P01903"	"M"	"NA"	TRUE
"82"	"NF55719"	2021-06-10	"82"	2021-06-10 17:00:39	7	38.744561	-8.977061	50.5	3.79	"P01903"	"M"	"NA"	TRUE
"83"	"NF55719"	2021-06-11	"83"	2021-06-11 05:00:45	8	38.744569	-8.976887	61.25	3.81	"P01903"	"M"	"NA"	TRUE
"84"	"NF55719"	2021-06-11	"84"	2021-06-11 17:00:39	8	38.74198	-8.981611	36.75	3.79	"P01903"	"M"	"NA"	TRUE
"85"	"NF55719"	2021-06-12	"85"	2021-06-12 05:00:40	6	38.744556	-8.977009	47	3.79	"P01903"	"M"	"NA"	TRUE
"86"	"NF55719"	2021-06-12	"86"	2021-06-12 17:00:40	8	38.742018	-8.981698	43.25	3.79	"P01903"	"M"	"NA"	TRUE
"87"	"NF55719"	2021-06-13	"87"	2021-06-13 05:00:46	8	38.744523	-8.977144	59.5	3.79	"P01903"	"M"	"NA"	TRUE
"88"	"NF55719"	2021-06-13	"88"	2021-06-13 17:00:45	8	38.744544	-8.977196	51	3.77	"P01903"	"M"	"NA"	TRUE
"89"	"NF55719"	2021-06-14	"89"	2021-06-14 05:00:41	6	38.744527	-8.977306	63.5	3.77	"P01903"	"M"	"NA"	TRUE
"90"	"NF55719"	2021-06-14	"90"	2021-06-14 17:00:42	8	38.744544	-8.976805	66	3.77	"P01903"	"M"	"NA"	TRUE
"91"	"NF55719"	2021-06-15	"91"	2021-06-15 05:00:42	7	38.744624	-8.976849	43	3.77	"P01903"	"M"	"NA"	TRUE
"92"	"NF55719"	2021-06-15	"92"	2021-06-15 17:00:43	8	38.744612	-8.977116	51.75	3.77	"P01903"	"M"	"NA"	TRUE
"93"	"NF55719"	2021-06-16	"93"	2021-06-16 05:00:43	6	38.744537	-8.977095	55	3.77	"P01903"	"M"	"NA"	TRUE
"94"	"NF55719"	2021-06-16	"94"	2021-06-16 17:00:43	8	38.741549	-8.980108	33.25	3.75	"P01903"	"M"	"NA"	TRUE
"95"	"NF55719"	2021-06-17	"95"	2021-06-17 09:00:44	7	38.748632	-8.972338	59	3.75	"P01903"	"M"	"NA"	TRUE
"96"	"NF55719"	2021-06-18	"96"	2021-06-18 01:00:44	8	38.741789	-8.980273	41.75	3.75	"P01903"	"M"	"NA"	TRUE
"97"	"NF55719"	2021-06-18	"97"	2021-06-18 17:00:44	8	38.738246	-8.913897	36.75	3.75	"P01903"	"M"	"NA"	TRUE
"98"	"NF55719"	2021-06-19	"98"	2021-06-19 09:00:45	8	38.738328	-8.913689	63.75	3.75	"P01903"	"M"	"NA"	TRUE
"99"	"NF55719"	2021-06-20	"99"	2021-06-20 01:00:45	8	38.741786	-8.980336	58.25	3.75	"P01903"	"M"	"NA"	TRUE
"100"	"NF55719"	2021-06-20	"100"	2021-06-20 17:00:46	7	38.746087	-8.980525	42.75	3.75	"P01903"	"M"	"NA"	TRUE
"101"	"NF55719"	2021-06-21	"101"	2021-06-21 09:00:46	7	38.738698	-9.00153	52	3.75	"P01903"	"M"	"NA"	TRUE
"102"	"NF55719"	2021-06-22	"102"	2021-06-22 01:00:46	7	38.741795	-8.980297	46.75	3.73	"P01903"	"M"	"NA"	TRUE
"103"	"NF55719"	2021-06-22	"103"	2021-06-22 17:00:47	8	38.738593	-8.999792	-29.75	3.73	"P01903"	"M"	"NA"	TRUE
"104"	"NF55719"	2021-06-23	"104"	2021-06-23 09:00:47	6	38.746411	-8.979599	59.25	3.73	"P01903"	"M"	"NA"	TRUE
"105"	"NF55719"	2021-06-24	"105"	2021-06-24 01:00:48	7	38.739967	-8.980656	48.75	3.73	"P01903"	"M"	"NA"	TRUE
"106"	"NF55719"	2021-06-24	"106"	2021-06-24 17:00:48	7	38.744318	-8.976485	53.75	3.73	"P01903"	"M"	"NA"	TRUE
"107"	"NF55719"	2021-06-25	"107"	2021-06-25 09:00:49	7	38.747649	-8.976729	44.5	3.71	"P01903"	"M"	"NA"	TRUE
"108"	"NF55719"	2021-06-26	"108"	2021-06-26 01:00:49	7	38.739166	-8.98135	21	3.71	"P01903"	"M"	"NA"	TRUE
"109"	"NF55719"	2021-06-26	"109"	2021-06-26 17:00:55	6	38.744413	-8.976542	60.5	3.71	"P01903"	"M"	"NA"	TRUE
"110"	"NF55719"	2021-06-27	"110"	2021-06-27 09:00:50	6	38.748045	-8.975359	39.5	3.71	"P01903"	"M"	"NA"	TRUE
"111"	"NF55719"	2021-06-28	"111"	2021-06-28 01:00:51	7	38.741487	-8.980376	45.75	3.71	"P01903"	"M"	"NA"	TRUE
"112"	"NF55719"	2021-06-28	"112"	2021-06-28 17:00:51	7	38.744261	-8.976717	39.5	3.69	"P01903"	"M"	"NA"	TRUE
"113"	"NF55719"	2021-06-29	"113"	2021-06-29 09:00:52	7	38.744516	-8.977048	55.5	3.71	"P01903"	"M"	"NA"	TRUE
"114"	"NF55719"	2021-06-30	"114"	2021-06-30 01:00:52	5	38.744278	-8.976397	57.75	3.69	"P01903"	"M"	"NA"	TRUE
"115"	"NF55719"	2021-06-30	"115"	2021-06-30 17:00:53	8	38.741995	-8.980408	42.75	3.69	"P01903"	"M"	"NA"	TRUE
"116"	"NF55719"	2021-07-01	"116"	2021-07-01 09:00:59	5	38.743866	-8.976441	-1.5	3.67	"P01903"	"M"	"NA"	TRUE
"117"	"NF55719"	2021-07-02	"118"	2021-07-02 17:00:58	5	38.744282	-8.977425	-49.25	3.67	"P01903"	"M"	"NA"	TRUE
"118"	"NF55719"	2021-07-04	"121"	2021-07-04 17:00:56	6	38.746021	-8.981057	-28	3.67	"P01903"	"M"	"NA"	TRUE
"119"	"NF55719"	2021-07-05	"122"	2021-07-05 09:01:00	4	38.74361	-8.976788	-28	3.67	"P01903"	"M"	"NA"	TRUE
