Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   44          Valid   8/8  22/06/07  17:00:07  22/06/07  17:00:06.314     -0.686     54.53982      8.91122        39.78     1.6         1.3             0.0        0.00
   45          Valid   7/7  22/06/07  17:20:04  22/06/07  17:20:03.269     -0.731     54.53980      8.91115        40.86     1.2         0.9             0.0        0.00
   46          Valid   7/7  22/06/07  17:40:04  22/06/07  17:40:03.244     -0.756     54.53973      8.91108        37.63     1.2         1.1             0.0        0.00
   47          Valid   7/7  22/06/07  18:00:04  22/06/07  18:00:03.207     -0.793     54.54254      8.91372        38.24     1.2         0.8             0.0        0.00
   48          Valid   7/7  22/06/07  18:20:10  22/06/07  18:20:09.169     -0.831     54.54282      8.91459        36.56     1.4         0.8             0.0        0.00
   49          Valid   8/8  22/06/07  18:40:07  22/06/07  18:40:06.136     -0.864     54.53980      8.91125        37.12     1.1         2.5             0.0        0.00
   50          Valid   9/9  22/06/07  19:00:06  22/06/07  19:00:05.092     -0.908     54.54165      8.91443        37.38     1.2         1.1             0.0        0.00
   51          Valid   8/8  22/06/07  19:20:08  22/06/07  19:20:07.056     -0.944     54.54047      8.91275        37.81     1.3         0.7             0.0        0.00
   52          Valid   6/6  22/06/07  19:40:07  22/06/07  19:40:06.018     -0.982     54.54173      8.91428        37.98     3.5         0.3             0.0        0.00
   53          Valid   6/6  22/06/07  20:00:05  22/06/07  20:00:03.986     -1.014     54.54170      8.91444        38.25     2.8         0.7             0.0        0.00
   54          Valid   9/9  22/06/07  20:20:11  22/06/07  20:20:09.937     -1.063     54.54143      8.91361        39.82     1.4         1.0             0.0        0.00
   55          Valid   6/6  22/06/07  20:40:05  22/06/07  20:40:03.865     -1.135     54.54054      8.91296        40.50     1.3         0.7             0.0        0.00
   56          Valid   8/8  22/06/07  21:00:04  22/06/07  21:00:02.867     -1.133     54.54173      8.91436        42.55     1.2         0.4             0.0        0.00
   57          Valid   8/8  22/06/07  21:20:04  22/06/07  21:20:02.832     -1.168     54.54253      8.91357        38.71     1.3         1.0             0.0        0.00
   58          Valid   7/7  22/06/07  21:40:04  22/06/07  21:40:02.795     -1.205     54.54260      8.91347        35.55     2.3         0.7             0.0        0.00
   59          Valid   7/7  22/06/07  22:00:04  22/06/07  22:00:02.752     -1.248     54.54231      8.91395        40.96     2.1         0.9             0.0        0.00
   60          Valid   7/7  22/06/07  22:20:04  22/06/07  22:20:02.725     -1.275     54.54250      8.91401        39.15     2.9         0.6             0.0        0.00
   61          Valid   7/7  22/06/07  22:40:04  22/06/07  22:40:02.686     -1.314     54.54247      8.91448        34.81     2.3         1.1             0.0        0.00
   62          Valid   6/6  22/06/07  23:00:04  22/06/07  23:00:02.647     -1.353     54.54247      8.91448        35.14     2.3         0.3             0.0        0.00
   63          Valid   6/7  22/06/07  23:20:06  22/06/07  23:20:04.607     -1.393     54.54244      8.91446        47.83     1.4         1.6             0.0        0.00
