"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"42"	"NF55808"	2021-05-22	"43"	2021-05-22 01:00:27	7	38.660213	-9.090357	60.75	4.08	"D59932"	"F"	"NA"	TRUE
"43"	"NF55808"	2021-05-22	"44"	2021-05-22 05:00:27	8	38.655783	-9.089238	28.25	4.08	"D59932"	"F"	"NA"	TRUE
"44"	"NF55808"	2021-05-22	"45"	2021-05-22 09:00:27	6	38.657574	-9.090628	22.75	4.08	"D59932"	"F"	"NA"	TRUE
"45"	"NF55808"	2021-05-22	"46"	2021-05-22 13:00:28	6	38.660279	-9.092211	33.75	4.06	"D59932"	"F"	"NA"	TRUE
"46"	"NF55808"	2021-05-22	"47"	2021-05-22 17:00:28	8	38.657478	-9.089826	50	4.08	"D59932"	"F"	"NA"	TRUE
"47"	"NF55808"	2021-05-22	"48"	2021-05-22 21:00:28	8	38.660233	-9.090353	63.5	4.06	"D59932"	"F"	"NA"	TRUE
"48"	"NF55808"	2021-05-23	"49"	2021-05-23 01:00:28	8	38.660279	-9.090305	39.25	4.06	"D59932"	"F"	"NA"	TRUE
"49"	"NF55808"	2021-05-23	"50"	2021-05-23 05:00:28	8	38.660143	-9.090329	32.75	4.04	"D59932"	"F"	"NA"	TRUE
"50"	"NF55808"	2021-05-23	"51"	2021-05-23 09:00:32	7	38.657629	-9.090587	46.25	4.04	"D59932"	"F"	"NA"	TRUE
"51"	"NF55808"	2021-05-23	"52"	2021-05-23 13:00:34	8	38.658737	-9.092602	43.5	4.04	"D59932"	"F"	"NA"	TRUE
"52"	"NF55808"	2021-05-23	"53"	2021-05-23 17:00:29	6	38.657278	-9.089418	64.75	4.04	"D59932"	"F"	"NA"	TRUE
"53"	"NF55808"	2021-05-23	"54"	2021-05-23 21:00:29	7	38.660076	-9.090245	32	4.04	"D59932"	"F"	"NA"	TRUE
"54"	"NF55808"	2021-05-24	"55"	2021-05-24 01:00:29	8	38.660443	-9.090171	39.5	4.02	"D59932"	"F"	"NA"	TRUE
"55"	"NF55808"	2021-05-24	"56"	2021-05-24 05:00:29	8	38.655644	-9.089589	50.75	4.02	"D59932"	"F"	"NA"	TRUE
"56"	"NF55808"	2021-05-24	"57"	2021-05-24 09:00:29	7	38.656561	-9.089025	54.75	4.02	"D59932"	"F"	"NA"	TRUE
"57"	"NF55808"	2021-05-24	"58"	2021-05-24 13:00:29	7	38.660507	-9.090473	62.25	4.04	"D59932"	"F"	"NA"	TRUE
"58"	"NF55808"	2021-05-24	"59"	2021-05-24 17:00:30	6	38.6556	-9.09037	43	4.02	"D59932"	"F"	"NA"	TRUE
"59"	"NF55808"	2021-05-24	"60"	2021-05-24 21:00:30	8	38.660237	-9.090371	58.75	4.02	"D59932"	"F"	"NA"	TRUE
"60"	"NF55808"	2021-05-25	"61"	2021-05-25 01:00:30	6	38.660312	-9.090517	40.75	4	"D59932"	"F"	"NA"	TRUE
"61"	"NF55808"	2021-05-25	"62"	2021-05-25 05:00:30	8	38.655485	-9.089025	31.25	4	"D59932"	"F"	"NA"	TRUE
"62"	"NF55808"	2021-05-25	"63"	2021-05-25 09:00:30	7	38.657565	-9.090908	44.75	4.02	"D59932"	"F"	"NA"	TRUE
"63"	"NF55808"	2021-05-25	"64"	2021-05-25 13:00:31	7	38.660278	-9.090491	35.75	4.02	"D59932"	"F"	"NA"	TRUE
"64"	"NF55808"	2021-05-25	"65"	2021-05-25 17:00:31	7	38.65947	-9.090977	61.75	4.02	"D59932"	"F"	"NA"	TRUE
"65"	"NF55808"	2021-05-25	"66"	2021-05-25 21:00:31	6	38.660769	-9.090037	55.5	4	"D59932"	"F"	"NA"	TRUE
"66"	"NF55808"	2021-05-26	"67"	2021-05-26 01:00:31	8	38.660446	-9.091459	32.5	4	"D59932"	"F"	"NA"	TRUE
"67"	"NF55808"	2021-05-26	"68"	2021-05-26 05:00:31	6	38.660193	-9.0903	37.75	4	"D59932"	"F"	"NA"	TRUE
"68"	"NF55808"	2021-05-26	"69"	2021-05-26 09:00:37	7	38.660702	-9.090378	60	4	"D59932"	"F"	"NA"	TRUE
"69"	"NF55808"	2021-05-26	"70"	2021-05-26 13:00:32	8	38.660326	-9.090516	30.5	4.02	"D59932"	"F"	"NA"	TRUE
"70"	"NF55808"	2021-05-26	"71"	2021-05-26 17:00:32	7	38.660784	-9.089991	54	4	"D59932"	"F"	"NA"	TRUE
"71"	"NF55808"	2021-05-26	"72"	2021-05-26 21:00:33	8	38.660443	-9.090678	67.75	3.98	"D59932"	"F"	"NA"	TRUE
"72"	"NF55808"	2021-05-27	"73"	2021-05-27 01:00:33	7	38.660702	-9.090583	46.75	3.98	"D59932"	"F"	"NA"	TRUE
"73"	"NF55808"	2021-05-27	"74"	2021-05-27 05:00:33	8	38.659832	-9.092443	40.5	3.98	"D59932"	"F"	"NA"	TRUE
"74"	"NF55808"	2021-05-27	"75"	2021-05-27 09:00:33	6	38.660166	-9.090575	58.5	4	"D59932"	"F"	"NA"	TRUE
"75"	"NF55808"	2021-05-27	"76"	2021-05-27 13:00:33	6	38.657634	-9.08947	29.5	4	"D59932"	"F"	"NA"	TRUE
"76"	"NF55808"	2021-05-27	"77"	2021-05-27 17:00:40	5	38.657453	-9.089189	40.75	4	"D59932"	"F"	"NA"	TRUE
"77"	"NF55808"	2021-05-27	"78"	2021-05-27 21:00:34	6	38.656639	-9.089352	67.75	3.98	"D59932"	"F"	"NA"	TRUE
"78"	"NF55808"	2021-05-28	"79"	2021-05-28 01:00:34	8	38.656502	-9.089395	42.75	3.98	"D59932"	"F"	"NA"	TRUE
"79"	"NF55808"	2021-05-28	"80"	2021-05-28 05:00:34	7	38.656833	-9.089315	42.25	3.98	"D59932"	"F"	"NA"	TRUE
"80"	"NF55808"	2021-05-28	"81"	2021-05-28 09:00:34	7	38.656891	-9.090021	61	3.98	"D59932"	"F"	"NA"	TRUE
"81"	"NF55808"	2021-05-28	"82"	2021-05-28 13:00:35	6	38.656439	-9.090871	31	3.98	"D59932"	"F"	"NA"	TRUE
"82"	"NF55808"	2021-05-28	"83"	2021-05-28 17:00:35	8	38.656353	-9.090529	39.5	3.98	"D59932"	"F"	"NA"	TRUE
"83"	"NF55808"	2021-05-28	"84"	2021-05-28 21:00:35	6	38.656352	-9.090697	41.75	3.98	"D59932"	"F"	"NA"	TRUE
"84"	"NF55808"	2021-05-29	"85"	2021-05-29 01:00:35	8	38.656459	-9.090886	32.75	3.96	"D59932"	"F"	"NA"	TRUE
"85"	"NF55808"	2021-05-29	"86"	2021-05-29 09:00:35	7	38.656771	-9.091389	59.5	3.98	"D59932"	"F"	"NA"	TRUE
"86"	"NF55808"	2021-05-29	"87"	2021-05-29 13:00:36	7	38.657504	-9.091547	42.5	3.98	"D59932"	"F"	"NA"	TRUE
"87"	"NF55808"	2021-05-29	"88"	2021-05-29 17:00:36	6	38.660546	-9.090509	53.25	3.98	"D59932"	"F"	"NA"	TRUE
"88"	"NF55808"	2021-05-29	"89"	2021-05-29 21:00:36	7	38.656312	-9.090745	52	3.96	"D59932"	"F"	"NA"	TRUE
"89"	"NF55808"	2021-05-30	"90"	2021-05-30 05:00:36	7	38.656247	-9.090788	43.75	3.96	"D59932"	"F"	"NA"	TRUE
