"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"29"	"NF21200"	2021-06-23	"29"	2021-06-23 13:00:47	8	38.744169	-8.976603	36.75	4.02	"D59933"	"F"	"NA"	TRUE
"30"	"NF21200"	2021-06-23	"30"	2021-06-23 17:00:47	8	38.739952	-8.980912	32.75	4.02	"D59933"	"F"	"NA"	TRUE
"31"	"NF21200"	2021-06-24	"31"	2021-06-24 09:00:48	6	38.74751	-8.976907	39	4.02	"D59933"	"F"	"NA"	TRUE
"32"	"NF21200"	2021-06-24	"32"	2021-06-24 13:00:48	6	38.744183	-8.976368	33.75	4.02	"D59933"	"F"	"NA"	TRUE
"33"	"NF21200"	2021-06-24	"33"	2021-06-24 17:00:48	7	38.744425	-8.976381	63.5	4.02	"D59933"	"F"	"NA"	TRUE
"34"	"NF21200"	2021-06-25	"34"	2021-06-25 09:00:49	7	38.747777	-8.976807	55.75	4.02	"D59933"	"F"	"NA"	TRUE
"35"	"NF21200"	2021-06-25	"35"	2021-06-25 13:00:49	8	38.744466	-8.977139	9	4.02	"D59933"	"F"	"NA"	TRUE
"36"	"NF21200"	2021-06-25	"36"	2021-06-25 17:00:49	7	38.744085	-8.977232	-22	4.02	"D59933"	"F"	"NA"	TRUE
"37"	"NF21200"	2021-06-26	"37"	2021-06-26 09:00:50	7	38.747925	-8.97655	36.25	4.02	"D59933"	"F"	"NA"	TRUE
"38"	"NF21200"	2021-06-26	"38"	2021-06-26 13:00:50	6	38.744401	-8.976599	16.5	4.04	"D59933"	"F"	"NA"	TRUE
"39"	"NF21200"	2021-06-27	"39"	2021-06-27 13:00:51	8	38.747667	-8.976591	38.25	4.04	"D59933"	"F"	"NA"	TRUE
"40"	"NF21200"	2021-06-28	"40"	2021-06-28 13:00:52	8	38.747452	-8.977024	35.5	4.04	"D59933"	"F"	"NA"	TRUE
"41"	"NF21200"	2021-06-28	"41"	2021-06-28 17:00:55	6	38.744293	-8.97635	40.75	4.04	"D59933"	"F"	"NA"	TRUE
"42"	"NF21200"	2021-06-29	"42"	2021-06-29 09:00:52	7	38.743899	-8.976955	48	4.04	"D59933"	"F"	"NA"	TRUE
"43"	"NF21200"	2021-06-29	"43"	2021-06-29 13:00:53	6	38.744426	-8.976385	14.75	4.04	"D59933"	"F"	"NA"	TRUE
"44"	"NF21200"	2021-06-29	"44"	2021-06-29 17:00:53	5	38.743992	-8.97638	68	4.04	"D59933"	"F"	"NA"	TRUE
"45"	"NF21200"	2021-06-30	"45"	2021-06-30 13:00:54	8	38.747908	-8.976598	43.75	4.04	"D59933"	"F"	"NA"	TRUE
"46"	"NF21200"	2021-06-30	"46"	2021-06-30 17:00:59	6	38.743937	-8.976604	84.75	4.04	"D59933"	"F"	"NA"	TRUE
"47"	"NF21200"	2021-07-01	"47"	2021-07-01 13:01:01	5	38.74427	-8.97661	8.5	4.02	"D59933"	"F"	"NA"	TRUE
"48"	"NF21200"	2021-07-01	"48"	2021-07-01 17:00:56	8	38.744255	-8.976632	35.75	4	"D59933"	"F"	"NA"	TRUE
"49"	"NF21200"	2021-07-02	"49"	2021-07-02 09:00:56	7	38.744261	-8.976516	50.25	4	"D59933"	"F"	"NA"	TRUE
"50"	"NF21200"	2021-07-02	"50"	2021-07-02 13:01:03	5	38.74433	-8.976524	17.75	4	"D59933"	"F"	"NA"	TRUE
"51"	"NF21200"	2021-07-02	"51"	2021-07-02 17:00:57	7	38.744079	-8.976593	36.75	4	"D59933"	"F"	"NA"	TRUE
"52"	"NF21200"	2021-07-03	"52"	2021-07-03 09:01:00	8	38.744258	-8.976516	44.75	3.98	"D59933"	"F"	"NA"	TRUE
"53"	"NF21200"	2021-07-03	"53"	2021-07-03 17:01:00	6	38.74433	-8.977154	-16.5	4	"D59933"	"F"	"NA"	TRUE
"54"	"NF21200"	2021-07-04	"54"	2021-07-04 09:00:59	6	38.744203	-8.976386	36	3.98	"D59933"	"F"	"NA"	TRUE
"55"	"NF21200"	2021-07-04	"55"	2021-07-04 13:01:06	5	38.744409	-8.976559	2.25	3.98	"D59933"	"F"	"NA"	TRUE
"56"	"NF21200"	2021-07-04	"56"	2021-07-04 17:00:59	7	38.744306	-8.976499	69.75	3.98	"D59933"	"F"	"NA"	TRUE
