"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"42"	"NF55584"	2021-06-20	"52"	2021-06-20 13:00:23	8	38.743809	-8.976338	23.5	4.08	"D59946"	"M"	"NA"	TRUE
"43"	"NF55584"	2021-06-20	"53"	2021-06-20 17:00:23	8	38.743589	-8.976494	43.5	4.08	"D59946"	"M"	"NA"	TRUE
"44"	"NF55584"	2021-06-20	"54"	2021-06-20 21:00:23	6	38.743556	-8.976345	62.25	4.1	"D59946"	"M"	"NA"	TRUE
"45"	"NF55584"	2021-06-21	"55"	2021-06-21 01:00:24	7	38.743488	-8.976365	46.25	4.08	"D59946"	"M"	"NA"	TRUE
"46"	"NF55584"	2021-06-21	"56"	2021-06-21 05:00:24	6	38.74005	-8.994845	50.25	4.08	"D59946"	"M"	"NA"	TRUE
"47"	"NF55584"	2021-06-21	"57"	2021-06-21 09:00:24	7	38.7437	-8.976398	54	4.08	"D59946"	"M"	"NA"	TRUE
"48"	"NF55584"	2021-06-21	"58"	2021-06-21 13:00:24	8	38.743155	-8.976516	25.75	4.08	"D59946"	"M"	"NA"	TRUE
"49"	"NF55584"	2021-06-21	"59"	2021-06-21 17:00:24	8	38.743626	-8.976245	60.5	4.08	"D59946"	"M"	"NA"	TRUE
"50"	"NF55584"	2021-06-21	"60"	2021-06-21 21:00:27	7	38.743658	-8.976285	66.75	4.08	"D59946"	"M"	"NA"	TRUE
"51"	"NF55584"	2021-06-22	"61"	2021-06-22 01:00:24	6	38.743383	-8.976179	64	4.08	"D59946"	"M"	"NA"	TRUE
"52"	"NF55584"	2021-06-22	"62"	2021-06-22 05:00:24	6	38.743892	-8.989342	41.25	4.08	"D59946"	"M"	"NA"	TRUE
"53"	"NF55584"	2021-06-22	"63"	2021-06-22 09:00:28	6	38.743542	-8.976674	53.5	4.08	"D59946"	"M"	"NA"	TRUE
"54"	"NF55584"	2021-06-22	"64"	2021-06-22 13:00:25	8	38.741935	-8.98922	41.25	4.08	"D59946"	"M"	"NA"	TRUE
"55"	"NF55584"	2021-06-22	"65"	2021-06-22 17:00:25	7	38.743303	-8.976858	-14	4.08	"D59946"	"M"	"NA"	TRUE
"56"	"NF55584"	2021-06-22	"66"	2021-06-22 21:00:25	6	38.743743	-8.976396	106.75	4.08	"D59946"	"M"	"NA"	TRUE
"57"	"NF55584"	2021-06-23	"67"	2021-06-23 01:00:25	7	38.74353	-8.976289	48.5	4.08	"D59946"	"M"	"NA"	TRUE
"58"	"NF55584"	2021-06-23	"68"	2021-06-23 05:00:25	7	38.741382	-8.990418	49.75	4.08	"D59946"	"M"	"NA"	TRUE
"59"	"NF55584"	2021-06-23	"69"	2021-06-23 09:00:25	6	38.743463	-8.97638	60	4.08	"D59946"	"M"	"NA"	TRUE
"60"	"NF55584"	2021-06-23	"70"	2021-06-23 13:00:25	8	38.74309	-8.97705	36	4.08	"D59946"	"M"	"NA"	TRUE
"61"	"NF55584"	2021-06-23	"71"	2021-06-23 17:00:26	8	38.742231	-8.988608	61.25	4.08	"D59946"	"M"	"NA"	TRUE
"62"	"NF55584"	2021-06-24	"73"	2021-06-24 01:00:26	6	38.743226	-8.975911	26.25	4.08	"D59946"	"M"	"NA"	TRUE
"63"	"NF55584"	2021-06-24	"74"	2021-06-24 05:00:28	6	38.742837	-8.988351	51.25	4.08	"D59946"	"M"	"NA"	TRUE
"64"	"NF55584"	2021-06-24	"75"	2021-06-24 09:00:26	8	38.743591	-8.976382	64.5	4.08	"D59946"	"M"	"NA"	TRUE
"65"	"NF55584"	2021-06-24	"76"	2021-06-24 13:00:26	7	38.735457	-8.993458	17.75	4.08	"D59946"	"M"	"NA"	TRUE
"66"	"NF55584"	2021-06-24	"77"	2021-06-24 17:00:27	8	38.743333	-8.976463	51.75	4.08	"D59946"	"M"	"NA"	TRUE
"67"	"NF55584"	2021-06-24	"78"	2021-06-24 21:00:27	8	38.743535	-8.97636	78.5	4.06	"D59946"	"M"	"NA"	TRUE
"68"	"NF55584"	2021-06-25	"79"	2021-06-25 01:00:31	7	38.743683	-8.976276	37.5	4.08	"D59946"	"M"	"NA"	TRUE
"69"	"NF55584"	2021-06-25	"81"	2021-06-25 09:00:27	7	38.74246	-8.995542	53.5	4.06	"D59946"	"M"	"NA"	TRUE
"70"	"NF55584"	2021-06-25	"82"	2021-06-25 13:00:27	8	38.743575	-8.978181	44.5	4.06	"D59946"	"M"	"NA"	TRUE
"71"	"NF55584"	2021-06-25	"83"	2021-06-25 17:00:33	6	38.743567	-8.975875	2.75	4.06	"D59946"	"M"	"NA"	TRUE
"72"	"NF55584"	2021-06-25	"84"	2021-06-25 21:00:32	7	38.743413	-8.976303	57	4.06	"D59946"	"M"	"NA"	TRUE
"73"	"NF55584"	2021-06-26	"85"	2021-06-26 01:00:28	6	38.743397	-8.976144	32.75	4.04	"D59946"	"M"	"NA"	TRUE
