Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   43          Valid   5/6  22/05/13  16:00:04  22/05/13  16:00:01.540     -2.460     23.91365   -106.96445       -27.12     2.8         0.1             0.0        0.00
   44          Valid   7/7  22/05/14  04:00:05  22/05/14  04:00:01.162     -3.838     23.94667   -106.98367       -25.48     1.7         1.2             0.0        0.00
   45          Valid   7/8  22/05/14  16:00:04  22/05/14  15:59:58.267     -5.733     23.91363   -106.96444       -26.23     1.5         0.7             0.0        0.00
   46          Valid   6/6  22/05/15  04:00:06  22/05/15  03:59:58.932     -7.068     23.94680   -106.98415       -24.62     1.3         0.4             0.0        0.00
   47          Valid   6/7  22/05/15  16:00:04  22/05/15  15:59:55.037     -8.963     23.91364   -106.96440       -24.42     2.0         0.6             0.0        0.00
   48          Valid   7/7  22/05/16  04:00:04  22/05/16  03:59:53.734    -10.266     23.93164   -106.97357       -25.12     1.7         0.6             0.0        0.00
   49          Valid   7/8  22/05/16  16:00:04  22/05/16  15:59:51.800    -12.200     23.91364   -106.96443       -25.56     1.4         0.4             0.0        0.00
   50          Valid   9/9  22/05/17  04:00:07  22/05/17  03:59:53.373    -13.627     23.93191   -106.97372       -23.54     0.9         1.6             0.0        0.00
   51          Valid   6/7  22/05/17  16:00:05  22/05/17  15:59:49.470    -15.530     23.91364   -106.96442       -23.88     2.0         0.5             0.0        0.00
   52          Valid   8/8  22/05/18  04:00:04  22/05/18  03:59:47.038    -16.962     23.93231   -106.97355       -26.23     1.0         0.5             0.0        0.00
   53          Valid   7/8  22/05/18  16:00:04  22/05/18  15:59:45.098    -18.902     23.91366   -106.96445       -24.05     1.6         0.3             0.0        0.00
   54          Valid   8/8  22/05/19  04:00:05  22/05/19  03:59:44.787    -20.213     23.93160   -106.97347       -25.51     1.3         0.8             0.0        0.00
